Grapheme	IPA	Frequency
^k	k	13
ɨ̀	ɨ ¹	2
t	t	15
ɨ̀$	ɨ ¹	2
ɨ	ɨ	9
ɨ$	ɨ	4
^đ	ð	13
ì	i ¹	2
đ	ð	6
í$	i ⁵	1
^ⁿd	ⁿd	12
u	u	11
č	tʃ	4
i$	i	8
^š	ʃ	7
i	i	13
o$	o	5
^ñ	ɲ	7
u̧	ũ	11
a̧$	ã	5
à̧	ã ¹	2
ʔ	ʔ	28
n	n	14
ù̧$	ũ ¹	1
a	a	15
u̧$	ũ	18
^č	tʃ	2
l	l	2
-	+	6
a$	a	12
^n	n	3
ɨ̧	ɨ̃	4
ñ	ɲ	6
ɨ̧$	ɨ̃	5
^ž	ʒ	12
k	k	8
x	x	3
à	a ¹	3
ì$	i ¹	2
^ƀ	β	6
u$	u	16
á	a ⁵	3
ž	ʒ	1
á$	a ⁵	4
y	j	5
à$	a ¹	2
š	ʃ	6
i̧$	ĩ	5
^y	j	3
^i	i	3
ú	u ⁵	5
ɨ́	ɨ ⁵	1
ú$	u ⁵	5
^kʷ	kʷ	7
e	e	10
e$	e	6
ò	o ¹	1
ó$	o ⁵	2
o	o	3
^u̧	ũ	3
^tn	tⁿ	4
a̧	ã	3
^i̧	ĩ	2
ỹ	j̃	1
é	e ⁵	1
é$	e ⁵	1
ó̧	õ ⁵	1
ó̧$	õ ⁵	1
^ⁿr	ⁿr	1
w	w	2
^s	s	1
^t	t	4
á̧$	ã ⁵	1
i̧ⁿ$	ĩ	1
^ɨ̧́ɨ̧́$	ɨ̃ ⁵ ɨ̃ ⁵	1
i̧	ĩ	2
^ɨ̧̀ɨ̧̀$	ɨ̃ ¹ ɨ̃ ¹	1
kʷ	kʷ	1
^u	u	3
^l	l	2
ù	u ¹	1
ȩ	ẽ	1
ó	o ⁵	1
^ú	u ⁵	1
ò$	o ¹	1
à̧$	ã ¹	1
