Grapheme	IPA	Frequency
^t	t	11
i	i	29
t	t	11
a	a	28
a$	a	25
^ⁿř	ⁿr	3
u	u	20
č	tʃ	12
i$	i	28
^š	ʃ	6
o$	o	8
^ñ	ɲ	7
u̧	ũ	9
m	m	8
a̧$	ã	10
^k	k	11
ʔ	ʔ	32
n	n	12
u̧$	ũ	12
^đ	ð	12
^u	u	4
w	w	13
^kʷ	kʷ	8
^n	n	4
ȩ̀	ẽ ¹	1
ñ	ɲ	8
ȩ̀$	ẽ ¹	1
o̧	õ	10
o̧$	õ	7
^s	s	4
u$	u	19
a̧	ã	6
i̧	ĩ	9
-	+	11
i̧$	ĩ	8
^w	w	6
l	l	2
^ⁿd	ⁿd	4
đ	ð	13
š	ʃ	6
kʷ	kʷ	4
e	e	8
e$	e	7
^ž	ʒ	15
s	s	4
^i	i	4
ž	ʒ	1
o	o	7
^u̧	ũ	2
^o̧	õ	1
ỹ	j̃	3
^m	m	2
^y	j	2
^ⁿǰ	ⁿdʒ	3
y	j	5
k	k	5
^ⁿr̃	ⁿr	4
^ⁿr	ⁿr	1
^i̧	ĩ	3
^fʸ	fʲ	1
r̃	rː	2
^tʸ	tʲ	1
ⁿr	ⁿr	1
^ⁿz	ⁿz	1
ȩ	ẽ	2
ȩ$	ẽ	2
ⁿz	ⁿz	1
ȼ	ts	2
ì̧	ĩ ¹	1
ì̧$	ĩ ¹	1
^a	a	2
^č	tʃ	2
^l	l	1
^ȼ	ts	1
+	+	1
^a̧	ã	1
^k°	kʷ	1
