Grapheme	IPA	Frequency
^k	k	16
í	i ⁵	3
t	t	20
ì$	i ¹	11
i	i	24
i$	i	23
^h	h	12
ì	i ¹	8
h	h	5
^ⁿd	ⁿd	16
ǘ	ʉ ⁵	3
č	tʃ	5
ǜ$	ʉ ¹	4
ü	ʉ	2
^š	ʃ	5
o$	o	12
^n	n	7
i̧	ĩ	8
m	m	8
a̧$	ã	4
^t	t	15
š	ʃ	5
ī$	i ³	5
á	a ⁵	8
ʔ	ʔ	42
n	n	14
ū$	u ³	2
a	a	20
u̧$	ũ	13
^l	l	6
ā	a ³	1
ā$	a ³	4
a$	a	13
ù̧	ũ ¹	4
ú̧$	ũ ⁵	2
i̧$	ĩ	12
^s	s	4
^ñ	ɲ	9
à	a ¹	12
a̧	ã	5
^č	tʃ	6
ž	ʒ	5
^ž	ʒ	21
à$	a ¹	13
^ƀ	β	8
ī	i ³	3
ì̧$	ĩ ¹	3
u̧	ũ	10
u	u	6
s	s	4
^ü	ʉ	2
ü$	ʉ	3
^kʸ	kʲ	1
ƀ	β	16
^	NULL	1
ǖ	ʉ ³	2
ǖ$	ʉ ³	2
^kʷ	kʷ	9
è	e ¹	1
è$	e ¹	1
-	+	7
o	o	6
^u̧	ũ	3
ù	u ¹	1
ù$	u ¹	1
í̧	ĩ ⁵	1
k	k	10
á$	a ⁵	3
^ù̧	ũ ¹	1
ù̧$	ũ ¹	1
ò	o ¹	5
ò$	o ¹	7
^θ	θ	1
e	e	3
e$	e	3
ñ	ɲ	4
ē	e ³	1
ē$	e ³	1
y	j	2
^ì̧	ĩ ¹	1
^ī̧ī̧$	ĩ ³ ĩ ³	1
^í	i ⁵	1
^y	j	1
ì̧	ĩ ¹	1
í̧$	ĩ ⁵	1
ǜ	ʉ ¹	3
ó	o ⁵	1
^u	u	2
^i̧	ĩ	1
ō	o ³	1
ō$	o ³	1
à̧	ã ¹	1
à̧$	ã ¹	2
kʷ	kʷ	2
u$	u	1
ū	u ³	1
^ì	i ¹	1
^ʔ		1
á̧	ã ⁵	2
ū̧$	ũ ³	2
ū̧	ũ ³	1
á̧$	ã ⁵	1
^hy	hʲ	
