Grapheme	IPA	Frequency
^k	k	2
i	i	7
t	t	3
a	a	3
a$	a	2
^ⁿd	ⁿd	1
w	w	1
i$	i	3
^t	t	2
-	+	2
ʔ	ʔ	3
i̧	ĩ	1
ñ	ɲ	1
u̧$	ũ	3
u̧	ũ	1
^ž	ʒ	5
š	ʃ	1
^i̧	ĩ	1
n	n	1
i̧$	ĩ	1
^w	w	1
e	e	2
e$	e	2
^ȼ	ts	1
k	k	2
u	u	1
u$	u	1
o	o	2
o$	o	2
l	l	1
^kʷ	kʷ	1
