Grapheme	IPA	Frequency
^k	k	29
ɨ́	ɨ ⁵	8
t	t	51
ʔ$	ʔ	124
ɨ	ɨ	41
^s	s	22
í	i ⁵	18
s	s	16
ì$	i ¹	9
^ⁿd	ⁿd	26
u	u	41
i	i	46
ú	u ⁵	22
o$	o	8
^x	x	15
^y	j	51
w	w	49
ȩ	ẽ	9
^t	t	36
ì	i ¹	22
x	x	20
í$	i ⁵	6
^ʔ	ʔ	13
²	³	2
-	+	32
k	k	28
á	a ⁵	23
ʔ	ʔ	79
n	n	20
ó$	o ⁵	3
a	a	31
u$	u	14
$	NULL	13
l	l	6
a$	a	9
^l	l	12
à$	a ¹	11
^o	o	6
e$	e	14
u̧	ũ	8
^kʷ	kʷ	17
è	e ¹	4
e	e	23
i$	i	18
^n	n	12
ɨ̀	ɨ ¹	10
j	j	15
y	j	45
i̧	ĩ	15
ɨ̧	ɨ̃	9
õ̀$	õ ¹	5
o̧$	õ	6
^j	j	17
é	e ⁵	11
^w	w	18
à	a ¹	16
á$	a ⁵	4
ĩ́$	ĩ ⁵	3
i̧$	ĩ	9
ù	u ¹	16
ɨ́$	ɨ ⁵	4
ɨ$	ɨ	4
ò	o ¹	19
o	o	18
^i	i	5
a̧	ã	1
^í	i ⁵	11
ù$	u ¹	6
ó	o ⁵	10
¹	¹	4
²$	³	2
^ᴮ	¹	5
ẽ̀$	ẽ ⁵	2
ĩ̀$	ĩ ¹	1
u̧$	ũ	7
ĩ̀	ĩ ¹	1
^ò	o ¹	2
è$	e ¹	6
ĩ́	ĩ ⁵	1
kʷ	kʷ	8
é$	e ⁵	4
ẽ́$	ẽ ⁵	1
^	NULL	2
̀	¹	2
́	⁵	1
ũ̀̀$	ũ ¹	2
y$	j	1
ⁿd	ⁿd	2
ɨ̧$	ɨ̃	2
ẽ̀	ẽ ¹	1
^u	u	3
^ì	i ¹	1
ȩ$	ẽ	2
=	+	1
ṍ$	õ ⁵	3
ĩ$	ĩ	1
^a	a	3
ṍ	õ ⁵	1
ṹ	ũ ⁵	1
^ù	u ¹	2
^á	a ⁵	1
ã́$	ã ⁵	1
a̧$	ã	3
ã̀$	ã ¹	1
ù̧$	ũ ¹	
ú̧	ũ ⁵	
á̧	ã ⁵	
ó̧	õ ⁵	
í̧	ĩ ⁵	
à̧	ã ¹	
ì̧	ĩ ¹	
ò̧	õ ¹	
