Grapheme	IPA	Frequency
^t	t	7
i	i	31
t	t	13
a	a	30
a$	a	26
^ⁿd	ⁿd	11
u	u	18
č	tʃ	8
i$	i	19
^ñ	ɲ	7
o̧	õ	13
m	m	4
a̧$	ã	15
^k	k	12
ʔ	ʔ	33
n	n	21
o̧$	õ	17
u̧$	ũ	12
^đ	ð	15
^u	u	4
w	w	12
^kʷ	kʷ	10
^n	n	4
í̧	ĩ ⁵	1
ñ	ɲ	13
ì̧$	ĩ ¹	2
^s	s	3
a̧	ã	6
i̧$	ĩ	10
^w	w	6
l	l	4
u$	u	14
^ƀ	β	4
^ⁿdʸ	ⁿdʲ	1
-	+	14
đ	ð	14
^x	x	4
š	ʃ	5
kʷ	kʷ	4
e	e	13
e$	e	13
^ž	ʒ	16
s	s	5
^i	i	3
ž	ʒ	3
o	o	4
o$	o	5
^o̧	õ	3
^u̧	ũ	1
^tn	tⁿ	7
u̧	ũ	8
^č	tʃ	3
i̧	ĩ	12
^m	m	1
^ⁿǰ	ⁿdʒ	3
^š	ʃ	5
y	j	7
k	k	6
^i̧	ĩ	2
ú	u ⁵	1
ú$	u ⁵	1
^ⁿz	ⁿz	1
^tʸ	tʲ	1
ⁿd	ⁿd	1
ɨ̧	ɨ̃	1
ɨ̧$	ɨ̃	1
ⁿz	ⁿz	2
ȩ	ẽ	1
ȩ$	ẽ	1
ì̧	ĩ ¹	1
^a	a	2
ȼ	ts	1
ó	o ⁵	1
ó$	o ⁵	1
^a̧	ã	1
tn	tⁿ	
