Grapheme	IPA	Frequency
^k	k	19
ī	i ³	15
t	t	23
ī$	i ³	13
i	i	39
i$	i	24
^s	s	17
s	s	12
^ⁿd	ⁿd	19
ǜ	ʉ ¹	5
č	tʃ	10
ǜ$	ʉ ¹	4
u	u	13
u$	u	10
^š	ʃ	13
o$	o	7
^ñ	ɲ	15
i̧	ĩ	18
m	m	9
a̧$	ã	14
^t	t	12
š	ʃ	11
ā	a ³	14
ʔ	ʔ	51
n	n	23
ō$	o ³	6
a	a	28
o̧$	õ	18
á	a ⁵	3
á$	a ⁵	4
a$	a	22
^y	j	35
o	o	8
w	w	19
^tn	tⁿ	7
ō̧	õ ³	2
ó̧$	õ ⁵	2
^kʷ	kʷ	13
^n	n	7
ì̧	ĩ ¹	2
ì̧$	ĩ ¹	3
k	k	16
a̧	ã	9
i̧$	ĩ	18
^m	m	2
y	j	12
ā$	a ³	11
e	e	6
e$	e	6
-	+	14
^w	w	11
ì	i ¹	3
ī̧$	ĩ ³	2
ò	o ¹	5
ì$	i ¹	3
o̧	õ	10
à	a ¹	2
ǖ	ʉ ³	3
ǖ$	ʉ ³	2
^o̧	õ	3
ò̧	õ ¹	2
ò̧$	õ ¹	1
u̧$	ũ	4
^č	tʃ	6
ī̧	ĩ ³	1
^tʸ	tʲ	2
^ō̧	õ ³	1
ō̧$	õ ³	4
ñ	ɲ	12
ū	u ³	1
u̧	ũ	2
í	i ⁵	1
í$	i ⁵	3
ò$	o ¹	4
ó̧	õ ⁵	2
ē	e ³	1
ē$	e ³	1
ù	u ¹	1
ū̧$	ũ ³	1
à$	a ¹	3
^ì̧	ĩ ¹	1
^í̧í̧$	ĩ ⁵ ĩ ⁵	1
ⁿd	ⁿd	1
^l	l	3
kʷ	kʷ	5
o̠	o ¹	2
^u	u	2
ō	o ³	1
^ō	o ³	1
^o	o	1
^a̧	ã	1
á̧	ã ⁵	1
á̧$	ã ⁵	1
tn	tⁿ
