Grapheme	IPA	Frequency
^k	k	13
ɨ	ɨ	13
t	t	13
-	+	18
a	a	23
a$	a	20
^i̧	ĩ	3
n	n	16
u̧$	ũ	12
^ⁿd	ⁿd	13
u	u	17
č	tʃ	6
i$	i	12
^i	i	6
o$	o	8
^ñ	ɲ	12
u̧	ũ	15
m	m	9
ȩ$	ẽ	7
ʔ	ʔ	36
^č	tʃ	3
i	i	12
đ	ð	13
^a	a	2
u$	u	21
^kʷ	kʷ	8
e	e	15
^n	n	10
ɨ̧	ɨ̃	5
ñ	ɲ	10
ɨ̧$	ɨ̃	4
^ž	ʒ	20
a̧	ã	10
i̧$	ĩ	9
^w	w	8
l	l	2
^đ	ð	11
ž	ʒ	7
o	o	12
k	k	9
i̧	ĩ	12
ɨ$	ɨ	8
o̧	õ	4
a̧$	ã	7
w	w	10
^u̧	ũ	2
ȩ	ẽ	2
^o̧	õ	1
o̧$	õ	7
^t	t	6
e$	e	11
^l	l	2
^m	m	1
ⁿd	ⁿd	4
^ⁿǰ	ⁿdʒ	4
y	j	1
^f	f	1
r̃	rː	1
u̧ᵑ$	ũ	1
ɨ̧ᵑ$	ɨ̃	1
ŋ$	ŋ	1
^u	u	5
i̧ᵑ$	ĩ	2
ṣ̌	ʂ	1
sʸ	sʲ	1
š	ʃ	1
