Grapheme	IPA	Frequency
^k	k	14
i	i	39
t	t	16
i$	i	24
^ⁿd	ⁿd	16
u	u	19
č	tʃ	4
^x	x	10
o$	o	8
^ñ	ɲ	9
u̧	ũ	13
m	m	7
a̧$	ã	13
a	a	22
ʔ	ʔ	33
n	n	19
u̧$	ũ	23
^t	t	8
-	+	11
s	s	8
a$	a	17
^u	u	5
w	w	12
^kʷ	kʷ	7
e	e	14
^n	n	5
i̧	ĩ	12
ñ	ɲ	11
i̧$	ĩ	22
^š	ʃ	2
k	k	10
u$	u	18
a̧	ã	9
^ƀ	β	3
l	l	3
^w	w	11
^s	s	10
e$	e	9
y	j	1
x	x	7
š	ʃ	2
kʷ	kʷ	2
^ž	ʒ	18
ž	ʒ	8
ƀ	β	2
^i	i	2
o	o	6
^u̧	ũ	3
^tn	tⁿ	6
^m	m	1
^i̧	ĩ	2
ɨ	ɨ	1
ɨ$	ɨ	1
r̃	rː	1
ṣ̌	ʂ	3
ⁿd	ⁿd	2
N	n̥	2
^ṣ̌	ʂ	2
kⁿ$	kⁿ	1
^ẓ̌	ʐ	1
^l	l	1
ȩ	ẽ	2
ȩ$	ẽ	1
^a	a	1
^č	tʃ	1
o̧$	õ	1
tn	tⁿ	
