Grapheme	IPA	Frequency
^k	k	24
i	i ³	18
t	t	20
í$	i ⁵	23
^t	t	24
o̠	o ¹	9
k	k	18
ó$	o ⁵	10
^y	j	15
a̠	a ¹	16
á$	a ⁵	20
^x	ʃ	17
ì	i ²	9
x	ʃ	14
ì$	i ²	2
ch	tʃ	5
^s	s	9
^ch	tʃ	3
i̠	i ¹	18
a̠$	a ¹	7
^nd	ⁿd	28
u	u ³	15
o$	o ³	8
í	i ⁵	3
-	+	9
ñ	ɲ	9
ú$	u ⁵	11
^ñ	ɲ	9
à	a ²	7
à$	a ²	4
in$	ĩ ³	4
á	a ⁵	12
'	ʔ	45
n	n	14
^l	l	4
e	e ³	9
e$	e ³	6
ún$	ũ ⁵	5
an	ã ³	3
i$	i ³	9
^v	β	9
l	l	5
a	a ³	15
e̠	e ¹	3
o̠$	o ¹	3
é$	e ⁵	3
s	s	6
u̠	u ¹	15
^u	u ³	1
án$	ã ⁵	3
^i	i ³	13
u$	u ³	5
v	β	16
a$	a ³	16
e̠$	e ¹	1
ín$	ĩ ⁵	8
^u̠	u ¹	7
àn$	ã ²	1
n$	n	2
u̠$	u ¹	3
m	m	7
^m	m	3
ó	o ⁵	1
nd	ⁿd	2
y	j	3
i̠$	i ¹	9
an$	ã ³	2
â	a ⁵¹	3
ù	u ²	4
ù$	u ²	3
^̠$	NULL	1
ìín$	ĩ ² ĩ ⁵	1
ǔ	u ¹⁵	1
^i̠	i ¹	4
i̠n$	ĩ ¹	1
o	o ³	4
è	e ²	1
ǒ	o ¹⁵	1
kuá	kʷ a ⁵	1
^kuá	kʷ a ⁵	
^o̠	o ¹	1
ò$	o ²	1
^mb	ᵐb	1
kuí	kʷ i ⁵	1
^kuí	kʷ i ⁵	
^a	a ³	1
un$	ũ ³	1
^tio̠	tʲ o ¹	
^tià	tʲ a ²	
^ndió	ⁿdʲ o ⁵	
ndia	ⁿdʲ a ³	
^kue	kʷ e ³	
^kue̠	kʷ e ¹	
^kui̠	kʷ i ¹	
^kuáán	kʷ ã ⁵ ã ⁵	
a̠n$	ã ¹	
