Grapheme	IPA	Frequency
^k	k	12
ɨ	ɨ ³	14
t	t	13
ɨ$	ɨ ³	6
^ⁿd	ⁿd	15
u	u	19
č	tʃ	6
i$	i ³	5
^x	x	9
ī	i ¹	4
o	o ³	5
-	+	15
y	j	1
u$	u ³	11
^ñ	ɲ	8
u̧	ũ ³	12
m	m	6
a̧$	ã ³	8
á	a ⁵	4
ʔ	ʔ	38
n	n	16
u̧$	ũ ³	13
^t	t	16
s	s	8
a	a ³	17
ā$	a ¹	13
^u	u ³	5
^kʷ	kʷ	7
^n	n	5
ɨ̧	ɨ̃ ³	2
ñ	ɲ	10
ī̧$	ĩ ³	6
^s	s	11
an	ã 	1
ù̧$	ũ ¹	2
a̧	ã ³	8
^ƀ	β	7
í	i ⁵	1
l	l	4
ē	e ¹	3
e$	e ³	4
é$	e ⁵	2
x	x	7
i̧$	ĩ	6
k	k	12
ɨ̄	ɨ ¹	2
^y	j	2
^i	i ³	3
ū$	u ¹	9
ā̧$	ã ¹	5
ī$	i ¹	2
v	β	4
ɨ̄$	ɨ ¹	4
^ž	ʒ	15
ž	ʒ	6
e	e ³	6
ē$	e ¹	1
ō	o ¹	2
o$	o ³	3
ƀ	β	2
^u̧	ũ ³	3
ū̧	ũ ¹	4
ū̧$	ũ ¹	10
^xʸ	xʲ	1
í̧	ĩ ⁵	2
i	i ³	15
i̧	ɨ̃ ³	6
^m	m	1
ī̧	ĩ ¹	2
ā	a ¹	4
a$	a ³	8
ō$	o ¹	3
^š	ʃ	1
^v	β	2
ū	u ¹	1
š	ʃ	5
í̧$	ĩ ⁵	2
ú	u ⁵	2
í$	i ⁵	3
^č	tʃ	1
ú$	u ⁵	1
ⁿǰ	ⁿdʒ	1
ɨ̧$	ɨ̃ ³	1
^l	l	5
kʷ	kʷ	4
á$	a ⁵	2
^i̧	ĩ ³	1
é	e ⁵	1
ɨ́	ɨ ⁵	1
ɨ́$	ɨ ⁵	2
^a	a ³	1
^a̧	ã ³	1
tn	tⁿ	
