Grapheme	IPA	Frequency
^k	k	8
ɨ	ɨ	10
t	t	11
ɨ$	ɨ	7
^ⁿd	ⁿd	14
u	u	19
č	tʃ	5
i$	i	14
^i	i	7
o$	o	9
^ñ	ɲ	11
u̧	ũ	16
m	m	8
ȩ$	ẽ	8
^x	x	2
a̧	ã	10
ʔ	ʔ	36
n	n	17
u̧$	ũ	16
^č	tʃ	5
i	i	12
-	+	15
đ	ð	11
a	a	19
a$	a	19
w	w	12
^kʷ	kʷ	4
e	e	18
^n	n	11
ɨ̧	ɨ̃	7
ñ	ɲ	15
ɨ̧$	ɨ̃	7
^ž	ʒ	20
i̧$	ĩ	11
^w	w	7
l	l	3
u$	u	18
^đ	ð	13
ž	ʒ	9
k	k	8
^m	m	2
i̧	ĩ	12
a̧$	ã	7
e$	e	13
^t	t	8
o	o	7
^u̧	ũ	2
ȩ	ẽ	2
^o̧	õ	1
o̧$	õ	3
^l	l	2
ⁿd	ⁿd	4
x	x	3
^ⁿǰ	ⁿdʒ	4
^i̧	ĩ	3
à$	a ¹	1
r̃	rː	1
o̧	õ	2
kʷ	kʷ	2
^a	a	2
^u	u	4
xʸ	xʲ	1
xʷ	xʷ	1
^š	ʃ	1
^xʷ	xʷ	2
š	ʃ	1
