Grapheme	IPA	Frequency
^sh	ʃ	23
k	k	12
u	u	44
³$	³	42
kw	kʷ	3
-	+	7
a	a	78
^y	j	23
x	ɦ	41
^t	t	15
h	ʔ	55
w	w	12
e	e	37
r	ʂ	15
⁵$	⁵	15
^n	n	16
t	t	7
o	o	26
³²$	³²	29
⁴$	⁴	9
^r	ʂ	12
n	n	22
an	ã	19
i	i	55
¹$	¹	21
^k	k	16
aan¹$	ã ¹	1
^e	e	1
^m	m	6
³¹$	³¹	8
^ch	tʃ	10
uun⁵$	ũ ⁵	3
ch	tʃ	4
^s	s	3
³	³	8
g	g	3
ts	ts	6
^h	ʔ	4
^gw	gʷ	1
^i	i	4
²$	²	11
^g	g	1
^	NULL	1
^u	u	2
¹³$	¹³	7
^z	z	2
chr	ʈʂ	2
^chr	ʈʂ	
^kw	kʷ	1
y	j	2
^w	w	4
m	m	4
^a	a	1
un²$	ũ ²	1
unh	ũ ʔ	 
l	l	1
^ts	ts	1
uun³$	ũ ³	1
sh	ʃ	1
aa	a	
uu	u	
oo	o	
ii	i	
ee	e	
e³$	e ʔ ³	
o³²$	o ʔ ³²	
o⁴$	o ʔ ⁴	
on³²$	õ ʔ ³²	
e⁴$	e ʔ ⁴	
a³$	a ʔ ³	
a⁴$	a ʔ ⁴	
a¹$	a ʔ ¹	
o²$	o ʔ ²	
e¹³$	e ʔ ¹²	
a³²$	a ʔ ³²	
e³²$	e ʔ ³²	
on	õ	
shr	ʂ	
^shr	ʂ	
uun²$	ũ ²	
aan³²$	ã ³²	
