Grapheme	IPA	Frequency
^k	k	9
ī	i ³	12
s	s	6
ì$	i ¹	12
^ⁿd	ⁿd	7
ū	u ³	7
č	tʃ	5
^ñ	ɲ	8
ù̧	ũ ¹	7
m	m	8
à̧$	ã ¹	9
ā	a ³	10
ʔ	ʔ	30
n	n	16
ū̧$	ũ ³	5
^l	l	1
ā$	a ³	5
^ù	u ¹	4
à$	a ¹	10
^kʷ	kʷ	8
à	a ¹	8
ī$	i ³	9
^n	n	4
ì̧	ĩ ¹	3
ì̧$	ĩ ¹	10
ā̧	ã ³	2
ī̧$	ĩ ³	8
^č	tʃ	7
t	t	16
ū$	u ³	6
^đ	ð	12
è	e ¹	4
ē$	e ³	4
^s	s	13
ì	i ¹	22
-	+	11
š	ʃ	5
^ƀ	β	4
k	k	10
đ	ð	7
^y	j	15
u	u	2
^ī	i ³	3
à̧	ã ¹	4
v	β	3
kʷ	kʷ	4
y	j	3
è$	e ¹	1
ò	o ¹	4
ò$	o ¹	5
^ⁿs	ⁿs	3
ƀ	β	2
^ù̧	ũ ¹	3
^tn	tⁿ	2
tn	tⁿ	
ù̧$	ũ ¹	8
ī̧	ĩ ³	2
ū̧	ũ ³	6
í̧	ĩ ⁵	1
u̧	ũ	2
i̧$	ĩ	2
u̧$	ũ	3
^m	m	1
^ⁿǰ	ⁿdʒ	1
i	i	5
o$	o	2
^š	ʃ	3
^t	t	4
ù$	u ¹	5
^v	β	3
é$	e ⁵	1
ù	u ¹	6
ú$	u ⁵	1
ō	o ³	4
ō$	o ³	2
ñ	ɲ	3
^ī̧	ĩ ³	2
ē	e ³	3
ā̧$	ã ³	2
a	a	1
a$	a	2
á	a ⁵	1
w	w	1
^ⁿč	ⁿtʃ	2
^tʸ	tʲ	1
ó$	o ⁵	2
e	e	1
i$	i	3
ú̧$	ũ ⁵	1
í$	i ⁵	3
ⁿdʸ	ⁿdʲ	1
i̧	ĩ	1
á$	a ⁵	1
^ì̧	ĩ ¹	1
^à	a ¹	1
^u	u	1
^a̧	ã	1
a̧$	ã	1
á̧$	ã ⁵	1
