Grapheme	IPA	Frequency
^k	k	11
ɨ	ɨ	8
t	t	17
ɨ$	ɨ	8
^ⁿd	ⁿd	22
u	u	24
č	tʃ	8
i$	i	23
^ž	ʒ	6
i	i	14
o$	o	7
^ñ	ɲ	13
u̧	ũ	12
m	m	7
ȩ$	ẽ	7
a	a	21
ʔ	ʔ	34
n	n	12
u̧$	ũ	19
^l	l	2
a$	a	13
^u	u	5
w	w	14
e$	e	13
^kʷ	kʷ	7
e	e	12
^n	n	5
ɨ̧	ɨ̃	10
ñ	ɲ	11
ɨ̧$	ɨ̃	6
^đ	ð	8
iʰ	i̥	5
k	k	13
ȩ	ẽ	4
^y	j	15
a̧	ã	6
i̧$	ĩ	13
^w	w	7
^i	i	5
y	j	9
^s	s	2
x	x	5
đ	ð	11
Ñ	ɲ̥	2
u$	u	17
a̧$	ã	5
-	+	12
ž	ʒ	1
^t	t	10
^u̧	ũ	3
^ṣ̌	ʂ	1
i̧	ĩ	8
^i̧	ĩ	3
r̃	rː	1
kʷ	kʷ	2
o	o	5
^š	ʃ	1
^m	m	1
ⁿd	ⁿd	2
ṣ̌	ʂ	2
^č	tʃ	2
^a	a	1
r	ɾ	1
^a̧	ã	1
