Grapheme	IPA	Frequency
^i	i	13
³	³	80
t	t	29
i	i	99
³$	³	67
c	k	25
u	u	120
⁴$	¹	79
^y	j	56
⁴	¹	57
y	j	24
a	a	111
^d	ð	17
d	ð	37
^n	n	31
ng	ⁿg	2
ü	u	2
'	ʔ	84
²	⁴	67
m	m	11
²$	⁴	26
^t	t	14
^c	k	25
n	n	54
e	e	36
²⁴$	⁴¹	9
^ch	tʃ	13
^	NULL	7
a̠	ɑ	21
¹$	⁵	10
un³$	ũ ³	5
^yy	jː	1
v	β	18
^v	β	4
ch	tʃ	13
^m	m	5
^s	s	6
¹⁴$	⁵¹	9
nd	ⁿd	9
o	o	5
-	+	19
¹	⁵	9
an	ã	22
^g	g	8
¹⁴	⁵¹	2
^p	p	2
l	l	3
qu	k	1
^r	ɾ	2
r	ɾ	2
³²$	³⁴	2
cua	kʷ a	2
^cua	kʷ a	
⁴³$	¹³	4
^gue	gʷ e	3
^gua	gʷ a	
^'e	ʔ e	1
cua̠	kʷ ɑ	1
g	g	1
^a	a	1
^h	NULL	2
j	x	2
⁴³	¹³	1
s	s	1
³⁴	³¹	1
^l	l	1
²³⁴$	⁴³¹/⁴¹	1
un²$	ũ ⁴	1
nt	ⁿd	1
ó	o	1
^u	u	1
'	ʔ	
^cuen	kʷ ẽ	
^tia	tʲ a	
en	ẽ	   
un	ũ	
nd	ⁿd	
^nd	 ⁿd	
in²	ĩ ⁴	
en⁴	ẽ ²	
^cue³	kʷ e ³	
^cua̠¹	kʷ ɑ ⁵	
