Grapheme	IPA	Frequency
^k	k	12
í	i ⁵	4
tʸ	tʲ	2
ì$	i ¹	14
^ⁿd	ⁿd	10
ū	u ³	2
č	tʃ	7
^š	ʃ	9
i	i	23
t	t	10
o$	o	9
^ñ	ɲ	15
ù̧	ũ ¹	3
m	m	7
à̧$	ã ¹	2
á	a ⁵	2
ʔ	ʔ	33
n	n	12
ū̧$	ũ ³	1
^l	l	4
a	a	16
a$	a	17
^ʔ		17
o	o	9
ƀ	β	12
^kʷ	kʷ	8
à	a ¹	4
í$	i ⁵	6
i̧	ĩ	7
i̧$	ĩ	6
k	k	11
u̧$	ũ	7
ā̧	ã ³	1
ñ	ɲ	7
ī̧	ĩ ³	3
ī̧$	ĩ ³	1
^č	tʃ	9
i$	i	18
^s	s	6
e	e	8
e$	e	6
-	+	10
ȼʸ	tsʲ	1
^ƀ	β	3
šʸ	ʃʲ	1
ì	i ¹	7
à$	a ¹	4
s	s	7
^n	n	2
ì̧$	ĩ ¹	6
^ž	ʒ	12
ú	u ⁵	1
sʸ	sʲ	1
à̧	ã ¹	1
u$	u	3
ü	ʉ	1
ž	ʒ	3
ü$	ʉ	1
^ⁿǰ	ⁿdʒ	2
u̧	ũ	9
a̧$	ã	7
^t	t	5
ù̧$	ũ ¹	6
í̧	ĩ ⁵	3
í̧$	ĩ ⁵	3
ú̧	ũ ⁵	3
v	β	2
o̧	õ	1
ⁿd	ⁿd	1
^y	j	3
ī	i ³	8
^m	m	1
š	ʃ	6
^ⁿč	ⁿtʃ	5
^sʸ	sʲ	1
ò	o ¹	3
ò$	o ¹	2
a̧	ã	8
^v	β	2
u	u	4
ū̧	ũ ³	4
ù	u ¹	1
ṣ̌	ʂ	1
á$	a ⁵	3
ó̧$	õ ⁵	1
ɨ́	ɨ ⁵	1
ɨ̀$	ɨ ¹	1
ō	o ³	1
ⁿč	ⁿtʃ	1
^ž̯	ʑ	1
kʷ	kʷ	3
^tʸ	tʲ	1
ɨ̄	ɨ ³	1
ì̧	ĩ ¹	1
x	x	1
ā̧$	ã ³	1
ī$	i ³	1
ú̧$	ũ ⁵	2
