Grapheme	IPA	Frequency
^k	k	6
ɨ	ɨ	8
t	t	10
ɨ$	ɨ	6
^ⁿd	ⁿd	16
u	u	19
č	tʃ	6
i$	i	17
^i	i	8
o$	o	7
^ñ	ɲ	9
u̧	ũ	16
m	m	7
a̧$	ã	8
^x	x	3
a̧	ã	6
ʔ	ʔ	32
n	n	20
u̧$	ũ	24
^u	u	5
w	w	15
e$	e	15
^kʷ	kʷ	4
e	e	15
^n	n	11
ɨ̧	ɨ̃	6
ñ	ɲ	13
ɨ̧$	ɨ̃	6
^đ	ð	15
i	i	19
x	x	7
^ž	ʒ	21
N	n̥	7
^ỹ	j̃	1
i̧$	ĩ	12
^č	tʃ	4
l	l	2
u$	u	17
a	a	25
a$	a	15
^t	t	8
-	+	17
đ	ð	9
ʔ$	ʔ	1
^w	w	6
k	k	9
xʸ	xʲ	3
ž	ʒ	7
o	o	5
^u̧	ũ	3
ȩ	ẽ	5
i̧	ĩ	12
^l	l	1
^m	m	1
^i̧	ĩ	2
xʷ	xʷ	1
r̃	rː	1
^ǰ	dʒ	1
y	j	1
^ⁿǰ	ⁿdʒ	1
ⁿd	ⁿd	2
kʷ	kʷ	2
ȩ$	ẽ	3
^xʷ	xʷ	3
š	ʃ	1
s	s	1
^a̧	ã	1
^	NULL	1
