Grapheme	IPA	Frequency
^k	k	19
ɨ	ɨ	21
²	³	40
t	t	12
²$	³	35
ɨ$	ɨ	5
^ⁿd	ⁿd	19
u	u	54
č	tʃ	6
i$	i	12
^x	x	9
i	i	43
o$	o	8
^ñ	ɲ	8
u̧	ũ	14
m	m	9
a̧$	ã	12
a	a	60
³	⁵	14
ʔ	ʔ	52
n	n	23
u̧$	ũ	20
^s	s	13
a$	a	22
^u	u	7
^kʷ	kʷ	15
¹	¹	15
ʧ	tʃ	5
^n	n	7
ɲ	ɲ	6
¹$	¹	24
ɨ̧	ɨ̃	3
ñ	ɲ	11
i̧$	ĩ	14
^θ	ð	2
k	k	15
o	o	14
^č	tʃ	2
^ɲ	ɲ	4
a̧	ã	10
^ƀ	β	8
l	l	3
u$	u	28
e	e	18
e$	e	7
^j	ʒ	16
^t	t	21
-	+	9
^b	β	3
x	x	7
ĩ	ĩ	2
s	s	8
^ž	ʒ	17
š	ʃ	3
^i	i	11
y	j	2
j	ʒ	1
³$	⁵	9
ž	ʒ	5
^u̧	ũ	3
^ʃ	ʃ	2
ã	ã	2
ũ	ũ	4
^š	ʃ	2
i̧	ĩ	10
ƀ	β	2
^m	m	2
ʃ	ʃ	2
^ṣ̌	ʃ	2
ṣ̌	ʃ	5
^f	f	1
r̃	rː	1
ɨ̧$	ɨ̃	2
y$	j	1
^l	l	4
kʷ	kʷ	1
^i̧	ĩ	1
^a	a	1
o̧	õ	1
=	+	1
