Grapheme	IPA	Frequency
^ch	ʃ	38
u	u	75
k	k	20
h	ʔ	131
a$	a	116
kua	kʷ a	5
$	NULL	7
^y	j	12
a	a	86
^t	t	31
g	g	21
hui	w i	6
^x	ʃ	3
i	i	91
t	t	20
r	r	27
^n	n	18
o	o	24
o$	o	9
nn	nː	1
^rr	r	8
n	n	39
e	e	37
e$	e	6
an$	ã	2
an	ã	13
i$	i	20
ch	ʃ	8
rr	r	2
ú	u	5
ú$	u	6
m	m	8
^k	k	28
u$	u	8
û	u	5
n$	n	2
î	i	2
ê	e	3
l	l	4
í	i	5
á	a	8
ts	ts	9
en$	ẽ	1
^g	g	9
-	+	3
hue	w e	4
^nn	nː	6
^d	d	5
h$	ʔ	1
ô	o	3
ñ	ɲ	4
â	a	6
y	j	2
ó	o	2
s	s	4
^ñ	ɲ	1
^h	ʔ	7
^yy	jː	1
^s	s	2
^ts	ts	8
hh	hː	1
^m	m	3
é	e	4
û$	u	1
ân$	ã	3
^gh	g	4
x	ʃ	2
é$	e	1
à	a	2
^tsia	tsʲ a	1
á$	a	1
^ú	u	1
én$	ẽ	2
^	NULL	1
N	n̥	1
ó$	o	1
ng	ⁿg	1
án$	ã	1
^mm	mː	2
uun$	ũ ũ	1
^a	a	1
d	d	1
un$	ũ	1
aa	a	
ghu	w	
^ghu	w	
ee	e	
ôô	o	
uú	u	
tr	ʈʂ	
oo	o	
yi	j	
ii	i	
úú	u	
en	ẽ	
un	ũ	
aá	a	
r	r	
ií	i	
ooó	o	
^gua	gʷ a	
hh	ʔ	
hi	j	
yi	j	
^hi	j	
^yi	j	
uu	u	
ûn$	ũ	
ên$	ẽ	
ûn$	ũ	
