Grapheme	IPA	Frequency
^k	k	7
i	i	22
t	t	5
i$	i	26
^ⁿd	ⁿd	12
u	u	13
č	tʃ	10
^č	tʃ	7
o$	o	6
^ñ	ɲ	5
u̧	ũ	10
m	m	4
a̧$	ã	4
a	a	17
ʔ	ʔ	19
n	n	5
u̧$	ũ	10
^s	s	9
a$	a	18
^n	n	2
i̧	ĩ	4
i̧$	ĩ	8
x	x	1
^ƀ	β	5
l	l	2
u$	u	9
e	e	6
e$	e	5
^y	j	13
ȼ	ts	4
^i	i	2
s	s	2
^kʷ	kʷ	5
o	o	6
ƀ	β	7
^u̧	ũ	3
^t	t	5
a̧	ã	3
ñ	ɲ	3
-	+	6
k	k	6
ⁿd	ⁿd	2
^ȼ	ts	1
š	ʃ	2
^ⁿč	ⁿtʃ	2
^š	ʃ	1
ì	i ¹	1
ʔ$	ʔ	1
ā	a ³	1
kʷ	kʷ	2
^i̧	ĩ	2
^u	u	3
^l	l	2
^a	a	1
r	ɾ	1
d	d	1
y	j	1
