Grapheme	IPA	Frequency
^t	t	4
i	i	33
kʷ	kʷ	3
i̧	ĩ	15
ʔ	ʔ	38
n	n	16
a̧$	ã	10
^ⁿd	ⁿd	9
u	u	18
č	tʃ	6
i$	i	27
^ñ	ɲ	9
u̧	ũ	12
m	m	5
^k	k	8
a	a	21
u̧$	ũ	17
^č	tʃ	6
-	+	14
đ	ð	9
a$	a	20
^n	n	6
ñ	ɲ	12
i̧$	ĩ	11
^đ	ð	11
^š	ʃ	11
e	e	12
N	n̥	4
a̧	ã	9
^ƀ	β	9
l	l	3
u$	u	16
t	t	13
š	ʃ	9
ȩ$	ẽ	2
k	k	9
^ž	ʒ	16
^i	i	3
tʸ	tʲ	3
ž	ʒ	1
^kʷ	kʷ	8
e$	e	13
o	o	10
o$	o	10
^ⁿd̩	ⁿd	2
ƀ	β	9
^u̧	ũ	2
^s	s	1
^o̧	õ	1
o̧$	õ	3
^l	l	5
w	w	2
^ⁿǰ	ⁿdʒ	5
^šʸ	ʃʲ	1
^ⁿdʸ	ⁿdʲ	2
^i̧	ĩ	2
y	j	3
^y	j	1
ɨ̧	ɨ̃	1
^a	a	3
s	s	2
ⁿd	ⁿd	1
^u	u	3
ȩ	ẽ	2
r	ɾ	2
o̧	õ	2
^tʸ	tʲ	1
