Grapheme	IPA	Frequency
^k	k	10
ɨ	ɨ	10
t	t	16
ɨ$	ɨ	8
^ⁿd	ⁿd	15
u	u	20
č	tʃ	6
i$	i	10
^š	ʃ	5
i	i	15
o$	o	9
^ñ	ɲ	8
u̧	ũ	13
m	m	7
a̧$	ã	10
a	a	21
ʔ	ʔ	33
n	n	15
u̧$	ũ	17
^t	t	7
-	+	8
đ	ð	7
a$	a	20
^u	u	5
^kʷ	kʷ	8
e	e	16
^n	n	10
ɨ̧̀	ɨ̃ ¹	2
ñ	ɲ	6
ɨ̧̀$	ɨ̃ ⁵	1
^l	l	3
s	s	3
^s	s	3
a̧	ã	7
i̧$	ĩ	12
^m	m	2
i̧	ĩ	7
^đ	ð	10
ž	ʒ	6
k	k	12
o	o	8
^w	w	6
š	ʃ	5
^ž	ʒ	20
ȩ$	ẽ	1
^i	i	3
u$	u	20
e$	e	13
w	w	5
^u̧	ũ	3
^č	tʃ	4
ɨ̧	ɨ̃	4
ɨ̧$	ɨ̃	6
ú̧	ũ ⁵	1
ú̧$	ũ ⁵	1
^ⁿǰ	ⁿdʒ	3
^i̧	ĩ	2
^x	x	1
r̃	rː	2
^y	j	1
ⁿd	ⁿd	1
kʷ	kʷ	1
ɨ̧́$	ɨ̃ ⁵	1
l	l	4
