Grapheme	IPA	Frequency
^k	k	12
i	i	33
t	t	19
i$	i	26
^ⁿd	ⁿd	14
u	u	15
č	tʃ	6
^š	ʃ	15
o$	o	10
^i̧	ĩ	2
m	m	8
a̧$	ã	11
a	a	24
ʔ	ʔ	31
n	n	13
o̧$	õ	13
^s	s	9
a$	a	21
^y	j	17
o	o	9
w	w	13
^kʷ	kʷ	8
^n	n	4
ī̧	ĩ ³	1
ì̧$	ĩ ¹	2
k	k	11
u̧$	ũ	10
^ñ	ɲ	9
a̧	ã	8
i̧$	ĩ	18
^m	m	2
i̧	ĩ	16
s	s	7
è	e ¹	1
e$	e	5
^tʸ	tʲ	1
u̧	ũ	5
^w	w	6
š	ʃ	9
o̧	õ	8
u$	u	8
y	j	7
e	e	4
^o̧	õ	2
^t	t	10
^č	tʃ	4
-	+	11
ñ	ɲ	8
^ƀ	β	1
ⁿd	ⁿd	1
^l	l	2
kʷ	kʷ	3
o̠	o ¹	2
á	a ⁵	1
á$	a ⁵	1
^i	i	3
ì̧	ĩ ¹	1
^u	u	2
ò	o ¹	1
ò$	o ¹	1
^u̧	ũ	1
ᵑg	ⁿg	1
^o	o	1
^a̧	ã	1
