Grapheme	IPA	Frequency
^k	k	21
ɨ	ɨ ³	20
t	t	13
ɨ$	ɨ ³	6
^č	tʃ	7
ó	o ⁵	3
k	k	33
ó$	o ⁵	1
^ž	ʒ	26
à	a ¹	12
à$	a ¹	22
^š	ʃ	9
i	i ³	16
ì$	i ¹	8
^t	t	34
č	tʃ	15
ɨ́$	ɨ ⁵	6
a	a ³	26
a$	a ³	29
^nd	ⁿd	20
í	i ⁵	20
á$	a ⁵	16
^x	x	13
ì	i ¹	3
o	o ³	11
ʔ	ʔ	58
ò$	o ¹	13
u	u ³	17
i$	i ³	14
o$	o ³	8
m	m	10
í$	i ⁵	11
^ñ	ɲ	12
^n	n	11
ã	ã ³	12
n	n	21
ũ	ũ ³	32
$	NULL	32
^s	s	15
^u	u ³	6
^kʷ	kʷ	13
ɨ́	ɨ ⁵	6
ñ	ɲ	13
ɨ̀$	ɨ ¹	4
x	x	6
á	a ⁵	16
^b	β	11
l	l	3
u$	u ³	12
-	+	13
ž	ʒ	15
e	e ³	9
ã́$	ã ⁵	3
e$	e ³	2
é$	e ⁵	4
ĩ̀	ĩ ¹	1
ĩ$	ĩ ³	3
ú	u ⁵	9
s	s	7
š	ʃ	10
^i	i ³	9
ù$	u ¹	16
^	NULL	5
ĩ́	ĩ ⁵	10
ṹ	ũ ⁵	9
ú$	u ⁵	6
è$	e ¹	2
ĩ	ĩ ³	5
ṍ$	õ ⁵	1
ĩ́$	ĩ ⁵	3
b	β	2
^m	m	1
^í	i ⁵	2
è	e ¹	2
ɨ̃	ɨ̃ ³	9
é	e ⁵	4
kʷ	kʷ	3
^ɨ̃	ɨ̃ ³	1
^ɨ́	ɨ ⁵	1
^l	l	4
ã̀$	ã ¹	1
^ú	u ⁵	2
^r	ɾ	1
ò	o ¹	1
ĩ̀$	ĩ ¹	1
ɨ̀	ɨ ¹	1
^o	o ³	1
nž	ⁿʒ	
ũ̀	ũ ¹	
ũ̀$	ũ ¹	
ɨ̃́	ɨ̃ ⁵	
ɨ̃́$	ɨ̃ ⁵	
ã́	ã ⁵	
ɨ̃́	ɨ̃ ⁵	
^ɨ̃́	ɨ̃ ⁵	
