Grapheme	IPA	Frequency
^k	k	31
i	i ³	23
tx	tɕ	18
ì$	i ¹	35
^t	t	27
x	ɕ	26
o	o ³	10
k	k	26
ó$	o ⁵	1
^y	ʒ	27
à	a ¹	17
à$	a ¹	31
^sh	ʃ	8
sh	ʃ	8
i$	i ³	20
^ch	tʃ	7
ì	i ¹	43
ch	tʃ	12
í$	i ⁵	16
^s	s	9
t	t	32
^n	n	35
á$	a ⁵	12
u	u ³	18
^x	ɕ	15
o$	o ³	10
^ñ	ɲ	11
ù	u ¹	25
ñ	ɲ	8
ù$	u ¹	4
m	m	9
in$	ĩ ³	3
á	a ⁵	22
'	ʔ	57
n	n	22
u$	u ³	6
^l	l	9
a	a ³	24
a$	a ³	18
^ò	o ¹	3
v	β	17
ùún$	ũ ¹ ũ ⁵	2
n$	n	10
nt	ⁿd	1
^nt	ⁿd	
an	ã ³	2
í	i ⁵	10
e	e ³	5
e$	e ³	4
è	e ¹	4
-	+	16
$	NULL	3
ò	o ¹	15
ò$	o ¹	14
^v	β	8
é	e ⁵	4
é$	e ⁵	2
s	s	6
àn$	ã ¹	3
^i	i ³	9
y	ʒ	2
è$	e ¹	3
^m	m	3
^ù	u ¹	3
an$	ã ³	1
íìn$	ĩ ⁵ ĩ ¹	1
án$	ã ⁵	2
ìn$	ĩ ¹	5
^ì	i ¹	6
ú$	u ⁵	2
ú	u ⁵	1
ntx	ⁿdʑ	3
ún$	ũ ⁵	1
ìín$	ĩ ¹ ĩ ⁵	1
l	l	3
kua	kʷ a ³	1
ó	o ⁵	1
kuà	kʷ a ¹	1
^í	i ⁵	1
kuá	kʷ a ⁵	1
^à	a ¹	1
un$	ũ ³	2
ùn$	ũ ¹	
kuì	kʷ i ¹	1
uun$	ũ ³ ũ ³	1
^nch	ⁿtʃ	
nch	ⁿtʃ	
^ntx	ⁿtɕ	
^tx	tɕ	
kuì	kʷ i ¹	
^kuá	kʷ a ⁵	
^kua	kʷ a ³	
^kuà	kʷ a ¹	
^kué	kʷ e ⁵	
^kue	kʷ e ³	
^kuè	kʷ e ¹	
^kuí	kʷ i ⁵	
^kui	kʷ i ³	
^kuì	kʷ i ¹	
kuáán	kʷ ã ⁵ ã ⁵	
ùùn$	ũ ¹ ũ ¹	
ùn$	ũ ¹	
nk	ⁿg	
ín$	ĩ ⁵	
ìn$	ĩ ¹	
