Grapheme	IPA	Frequency
^ʃ	ʃ	33
u	u	54
³	³	81
k	k	24
³$	³	37
kʷ	kʷ	4
a	a	86
^jː	jː	2
³ʰ$	h ³	25
^d	d	21
³ˀ	ʔ ³	31
w	w	13
i	i	63
^r	r	18
⁴	⁴	6
n	n	23
e	e	32
ʈʂ	ʈʂ	8
³⁵$	³⁵	19
^n	n	23
t	t	14
o	o	26
³²$	³²	30
²	²	23
ɡ	g	6
ã	ã	42
^s	s	11
ɨ	ɨ	5
³²ʰ$	h ³²	21
tʃ	tʃ	4
¹ʰ$	h ¹	6
^a	a	11
¹ˀ$	ʔ ¹	10
^m	m	5
r	r	8
³¹$	³¹	5
ɨ̃	ɨ̃	8
³ˀ$	ʔ ³	22
^t	t	8
ũ	ũ	9
⁴$	⁴	7
ĩ	ĩ	20
^k	k	9
^ʈʂ	ʈʂ	7
l	l	2
^j	j	9
ts	ts	6
⁴ʰ$	h ⁴	2
^ŋ	ŋ	1
^ɡ	g	15
^ʔ	ʔ	4
m	m	7
^ʒ	ʒ	3
³²	³²	5
-	+	5
ʃ	ʃ	1
¹$	¹	13
^gʷ	gʷ	2
j	j	5
^ts	ts	2
⁴³$	⁴³	2
³⁴²$	³⁴²	2
ĩː	ĩː	1
^j̃	j̃	5
^ũ	ũ	1
ʔ	ʔ	7
¹ˀ	ʔ ¹	3
^wː	wː	4
²ʰ$	h ²	3
^w	w	3
^nː	nː	3
²$	²	2
¹³ʰ$	h ¹³	2
^ˀᵑɡ	ʔ ⁿɡ	1
^ɲ	ɲ	2
^tn	tⁿ	1
gʷ	gʷ	2
^kʷ	kʷ	1
^tʃ	tʃ	2
^l	l	1
^mː	mː	2
ʔ$	ʔ	1
¹³$	¹³	1
ẽ	ẽ	1
