Grapheme	IPA	Frequency
-	+	3
'	ʔ	52
^á	a ⁵	1
^ch	tʃ	7
^i	i ³	12
^ì	i ¹	2
^k	k	27
^l	l	1
^m	m	5
^n	n	29
^ñ	ɲ	8
^o	o ³	1
^p	p	1
^s	s	14
^t	t	8
^ts	ts	11
^u	u ³	6
^ù	u ¹	2
^v	β	8
^x	ʃ	7
^y	ʒ	22
$	NULL	2
a	a ³	37
á	a ⁵	3
à	a ¹	7
a$	a ³	40
á$	a ⁵	5
à$	a ¹	5
an$	ã ³	4
àn$	ã ¹	1
ch	tʃ	16
e	e ³	7
e$	e ³	4
é$	e ⁵	1
i	i ³	33
í	i ⁵	7
ì	i ¹	3
i$	i ³	48
í$	i ⁵	4
ì$	i ¹	2
in$	ĩ ³	2
ìn$	ĩ ¹	3
k	k	16
kua	kʷ a ³	2
^kua	kʷ a ³	
kui	kʷ i ³	1
l	l	2
m	m	7
n	n	12
n$	n	1
ñ	ɲ	6
o	o ³	10
ò	o ¹	4
o$	o ¹	14
ó$	o ⁵	1
ò$	o ¹	4
s	s	4
t	t	32
ts	ts	7
u	u ³	32
ú	u ⁵	2
ù	u ¹	6
u$	u ³	20
ú$	u ⁵	1
ù$	u ¹	4
un$	ũ ³	5
uun$	ũ ³ ũ ³	1
v	β	11
x	ʃ	5
nt	ⁿd	
nch	ⁿtʃ	
nts	ⁿts	
^nt	ⁿd	
^nch	ⁿtʃ	
^nts	ⁿts	
iìn$	ĩ ³ ĩ ¹	
^kue	kʷ e ³	
^kui	kʷ i ³	
in$	ĩ ³	
