Grapheme	IPA	Frequency
^đ	ð	11
e	e	7
ʔ	ʔ	27
e$	e	5
^ñ	ɲ	7
a̧	ã	4
n	n	20
i̧$	ĩ	16
^tʸ	tʲ	1
a$	a	4
^s	s	14
t	t	19
o	o	7
o$	o	8
u	u	17
u$	u	14
^n	n	4
ì̧$	ĩ ¹	1
ì̧	ĩ ¹	
u̧	ũ	14
u̧$	ũ	19
^y	j	17
^t	t	9
i	i	37
k	k	12
^č	tʃ	5
i̧$	ĩ	2
s	s	6
i$	i	28
a	a	23
a$	a	17
^kʷ	kʷ	8
i̧	ĩ	7
^ⁿs	ⁿs	4
^ⁿd	ⁿd	10
kʷ	kʷ	4
-	+	16
đ	ð	10
a̧$	ã	9
u̧$	ũ	1
^w	w	8
^š	ʃ	3
y	j	6
^k	k	10
^l	l	2
o$	o	2
č	tʃ	7
l	l	1
m	m	7
w	w	7
š	ʃ	4
^i	i	3
ñ	ɲ	4
^ⁿǰ	ⁿdʒ	3
^ì̧ì̧$	ĩ ¹ ĩ ¹	1
dʸ	dʲ	1
ú̧	ũ ⁵	1
ú̧$	ũ ⁵	1
^m	m	1
i$	i	2
u̧	ũ	1
u$	u	1
a̧$	ã	1
^u	u	6
^u̧	ũ	2
^i̧	ĩ	3
^a	a	1
e$	e	1
e	e	1
ⁿdʸ	ⁿdʲ	
