Grapheme	IPA	Frequency
^t	t	14
ì	i ¹	16
ì$	i ¹	7
^k	k	13
ī	i ³	12
t	t	18
ɨ̄$	ɨ ³	10
^n	n	20
ū̧	ũ ³	10
č	tʃ	4
ī$	i ³	9
^ʔ		18
ō$	o ³	4
^ñ	ɲ	10
ù̧	ũ ¹	14
m	m	7
à̧$	ã ¹	6
á	a ⁵	3
ʔ	ʔ	36
n	n	15
ú̧$	ũ ⁵	2
^s	s	8
ā	a ³	7
ā$	a ³	9
ù	u ¹	10
ƀ	β	7
à$	a ¹	5
^kʷ	kʷ	8
à	a ¹	8
ì̧	ĩ ¹	7
ñ	ɲ	7
ɨ̧̀$	ɨ̃ ⁵	3
^š	ʃ	5
k	k	15
à̧	ã ¹	3
ī̧$	ĩ ³	6
^č	tʃ	3
l	l	3
ú$	u ⁵	3
è	e ¹	7
y	j	9
-	+	10
á$	a ⁵	2
^y	j	15
ù$	u ¹	5
^ƀ	β	5
x	x	3
s	s	5
ì̧$	ĩ ¹	3
ȩ̄$	ẽ ³	2
ū$	u ³	7
ž	ʒ	4
w	w	4
ɨ̀$	ɨ ¹	1
ú	u ⁵	3
ò	o ¹	2
ɨ$	ɨ	1
ā̧	ã ³	3
ù̧$	ũ ¹	5
ɨ̄	ɨ ³	5
í̧	ĩ ⁵	2
í̧$	ĩ ⁵	2
ū̧$	ũ ³	11
^xʸ	xʲ	1
è$	e ¹	1
é$	e ⁵	3
ū	u ³	9
ȩ	ẽ	1
i̧$	ĩ	2
ò$	o ¹	3
v	β	4
a̧$	ã	2
^v	β	2
š	ʃ	5
ī̧	ĩ ³	6
ē	e ³	1
í$	i ⁵	4
^ⁿd	ⁿd	2
a̧	ã	1
u̧$	ũ	1
xʸ	xʲ	2
é	e ⁵	3
ē$	e ³	5
^ž	ʒ	4
ȩ̄	ẽ ³	1
a	a	1
kʷ	kʷ	2
i	i	2
ō	o ³	2
á̧	ã ⁵	2
ɨ̧$	ɨ̃	2
^m	m	1
ú̧	ũ ⁵	1
ɨ̧̀	ɨ̃ ¹	1
ā̧$	ã ³	2
^l	l	3
ɨ́$	ɨ ⁵	1
ȩ́	ẽ ⁵	3
ȩ́$	ẽ ⁵	1
ò̧	õ ¹	1
ò̧$	õ ¹	1
í	i ⁵	1
á̧$	ã ⁵	1
