Grapheme	IPA	Frequency
^k	k	8
ɨ	ɨ	8
t	t	3
ɨ$	ɨ	6
^ⁿd	ⁿd	11
u	u	16
č	tʃ	14
i$	i	12
a	a	21
m	m	6
a$	a	17
^ñ	ɲ	5
u̧	ũ	9
a̧$	ã	9
ʔ	ʔ	21
n	n	4
u̧$	ũ	15
^č	tʃ	11
^n	n	2
ɨ̧	ɨ̃	4
ñ	ɲ	11
ɨ̧$	ɨ̃	5
x	x	1
^y	j	6
a̧	ã	5
^ž	ʒ	6
^m	m	2
i	i	11
l	l	3
u$	u	12
^ᵐb	ᵐb	2
^s	s	6
e	e	6
e$	e	5
i̧$	ĩ	8
^ⁿǰ	ⁿdʒ	5
^i	i	3
tʸ	tʲ	2
ƀ	β	9
^kʷ	kʷ	6
o	o	3
o$	o	3
w	w	2
^u̧	ũ	3
^t	t	4
i̧	ĩ	1
y	j	5
^ƀ	β	3
š	ʃ	3
k	k	7
s	s	1
ɡ	g	1
^r	ɾ	1
-	+	2
^ǰ	dʒ	1
o̧	õ	2
o̧$	õ	2
ž	ʒ	2
^š	ʃ	1
^ʔ	ʔ	1
r	ɾ	1
^l	l	2
kʷ	kʷ	1
ⁿǰ	ⁿdʒ	1
^u	u	3
^i̧	ĩ	1
^a̧	ã	1
