Grapheme	IPA	Frequency
^i	i	21
t	t	23
i$	i	42
k	k	15
u$	u	36
^d	ð	10
u	u	55
d	ð	41
^t	t	10
i	i	56
a	a	55
a$	a	44
^y	j	28
nd	ⁿd	7
^nd	ⁿd	
-	+	8
y	j	11
in$	ĩ	7
^ch	tʃ	13
^k	k	19
^n	n	39
un$	ũ	4
n	n	17
^b	β	5
ch	tʃ	12
^m	m	3
e$	e	5
b	β	14
ó$	o	1
m	m	7
g	g	8
an	ã	9
'	ʔ	1
^g	g	1
en$	ẽ	2
^ñ	ɲ	3
ng	ⁿg	2
é$	e	2
ún$	ũ	1
ñ	ɲ	4
^sh	ʃ	1
í	i	1
^h	x	3
e	e	6
^ts	ts	1
an$	ã	11
^a	a	1
ú$	u ⁵	2
ts	ts	1
^l	l	1
kua	kʷ a	2
^kua	kʷ a	
$	NULL	1
^u	u	1
n$	n	1
á$	a	1
^tia	tʲ a	
ain$	ẽ	
^chia	tʃʲ a	
chia	tʃʲ a	
^tiu	tʲ u	
^ng	g	
^kue	kʷ e	
^kui	kʷ i	
^kua	kʷ a	
^kuá	kʷ a	
^ngua	gʷ a	
an$	ã	
