Grapheme	IPA	Frequency
^k	k	11
i	i	35
ȼ	ts	2
i$	i	21
^ⁿd	ⁿd	9
u	u	17
č	tʃ	6
^i	i	4
š	ʃ	4
t	t	16
o$	o	9
^ñ	ɲ	9
u̧	ũ	18
m	m	8
a̧$	ã	12
a	a	23
ʔ	ʔ	33
n	n	18
u̧$	ũ	19
^č	tʃ	3
-	+	19
đ	ð	15
a$	a	23
^u	u	4
^kʷ	kʷ	7
^n	n	6
ì̧	ĩ ¹	1
ì̧$	ĩ ¹	2
u$	u	12
a̧	ã	8
i̧$	ĩ	19
^m	m	2
i̧	ĩ	10
^đ	ð	9
e	e	9
e$	e	8
^ȼ	ts	4
^w	w	6
k	k	8
š̩	ʂ	1
^ƀ	β	1
y	j	8
w	w	15
^ṣ̌	ʂ	6
kʷ	kʷ	3
^y	j	13
^t	t	7
^ⁿs	ⁿs	3
^u̧	ũ	3
^tn	tⁿ	4
^i̧	ĩ	5
ñ	ɲ	5
o	o	9
š̭	ɕ	1
^ⁿǰ	ⁿdʒ	4
ú	u ⁵	1
kᵑ$	kⁿ	2
^a	a	2
^š̩	ʂ	1
^š	ʃ	1
ṣ̌	ʂ	3
ȩ	ẽ	1
ⁿd	ⁿd	1
^s	s	1
^ì̧	ĩ ¹	1
^p	p	1
r	ɾ	1
ó	o ⁵	1
ó$	o ⁵	1
^ù	u ¹	1
ì$	i ¹	1
^a̧	ã	1
d	d	
tn	tⁿ	
