Grapheme	IPA	Frequency
^k	k	13
ɨ	ɨ	1
ȼ	ts	1
ɨ$	ɨ	1
^ⁿd	ⁿd	14
u	u	21
č	tʃ	5
i$	i	24
^x	x	10
i	i	31
t	t	15
o$	o	8
^ñ	ɲ	9
u̧	ũ	15
m	m	7
a̧$	ã	14
a	a	21
ʔ	ʔ	34
n	n	12
u̧$	ũ	17
-	+	13
s	s	6
a$	a	18
^u	u	5
w	w	2
^kʷ	kʷ	7
e	e	10
^n	n	5
i̧	ĩ	11
ñ	ɲ	8
i̧$	ĩ	19
^š	ʃ	2
N	n̥	11
a̧	ã	9
^ƀ	β	8
l	l	2
u$	u	15
^s	s	10
^r̃	r	1
k	k	12
x	x	7
^ž	ʒ	15
ž	ʒ	8
^i	i	4
í	i ⁵	1
e$	e	7
o	o	6
z	s	1
ƀ	β	9
^u̧	ũ	3
^t	t	8
^l	l	3
š	ʃ	4
kʷ	kʷ	3
^m	m	1
^ȼ	ts	3
^ⁿǰ	ⁿdʒ	2
^i̧	ĩ	2
ī̧	ĩ ³	1
ⁿd	ⁿd	1
ȩ	ẽ	2
ó	o ⁵	1
ō$	o ³	1
o̧$	õ	1
^a	a	1
ṣ̌	ʂ	1
ā	a ³	1
ā$	a ³	1
