Grapheme	IPA	Frequency
^k	k	18
ì	i ¹	4
t	t	34
ì$	i ¹	6
i	i	27
i$	i	23
^č	tʃ	12
ī	i ³	2
š	ʃ	4
ī$	i ³	1
^ⁿd	ⁿd	19
u	u	19
o$	o	7
^y	j	28
u̧	ũ	14
m	m	9
a̧$	ã	11
^t	t	19
í	i ⁵	3
č	tʃ	10
í$	i ⁵	6
a	a	26
ʔ	ʔ	46
n	n	13
u̧$	ũ	21
^s	s	16
ā	a ³	4
ā$	a ³	7
a$	a	20
^u	u	5
ƀ	β	19
ù̧	ũ ¹	1
ù̧$	ũ ¹	2
^kʷ	kʷ	11
^n	n	6
i̧	ĩ	10
ñ	ɲ	12
i̧$	ĩ	22
^š	ʃ	6
k	k	12
u$	u	15
a̧	ã	7
^m	m	2
s	s	7
é	e ⁵	1
é$	e ⁵	1
e	e	6
e$	e	6
à	a ¹	4
à$	a ¹	4
-	+	4
^ƀ	β	9
ú	u ⁵	4
^i	i	4
á	a ⁵	3
^ī	i ³	2
ó	o ⁵	4
ó$	o ⁵	4
o	o	5
^u̧	ũ	3
ú̧	ũ ⁵	3
ú̧$	ũ ⁵	4
^ñ	ɲ	5
^ú̧	ũ ⁵	1
^i̧	ĩ	3
á$	a ⁵	3
y	j	6
è	e ¹	1
è$	e ¹	1
^r	ɾ	1
ù	u ¹	4
^í̧í̧$	ĩ ⁵ ĩ ⁵	1
ì̧$	ĩ ¹	2
^ì̧	ĩ ¹	1
ū	u ³	2
ū$	u ³	2
^ì	i ¹	2
ⁿd	ⁿd	1
kʷ	kʷ	1
ɨ̄	ɨ ³	1
ɨ́$	ɨ ⁵	1
ò	o ¹	1
ò$	o ¹	1
ʔ$	ʔ	1
^l	l	2
ù$	u ¹	2
ú$	u ⁵	1
^a	a	1
ū̧	ũ ³	1
ū̧$	ũ ³	1
^ú	u ⁵	1
ō$	o ³	1
^a̧	ã	1
w	w	1
à̧	ã ¹	2
à̧$	ã ¹	1
ā̧$	ã ³	1
